issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page_url,is_society_journal,linkedin_url,society_organization,society_organization_url,twitter_page_url,wikidata_url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033-8389,The Radiologic clinics of North America,,http://www.elsevier.com/journals/radiologic-clinics-of-north-america/0033-8389/guide-for-authors,https://www.journals.elsevier.com/radiologic-clinics-of-north-america/editorial-board,,https://www.journals.elsevier.com/radiologic-clinics-of-north-america,FALSE,,,,,https://www.wikidata.org/wiki/Q15755454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269-1763,Pratiques psychologiques,,http://www.elsevier.com/journals/pratiques-psychologiques/1269-1763/guide-for-authors,https://www.journals.elsevier.com/pratiques-psychologiques/editorial-board,,https://www.journals.elsevier.com/pratiques-psychologiques,FALSE,,,,,https://www.wikidata.org/wiki/Q56653651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352-3808,Geomechanics for energy and the environment,,http://www.elsevier.com/journals/geomechanics-for-energy-and-the-environment/2352-3808/guide-for-authors,https://www.journals.elsevier.com/geomechanics-for-energy-and-the-environment/editorial-board,,https://www.journals.elsevier.com/geomechanics-for-energy-and-the-environment,FALSE,https://www.linkedin.com/in/gete-journal/,,,https://twitter.com/GeteJournal,https://www.wikidata.org/wiki/Q63882926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0077-7579,Netherlands journal of sea research,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516-8484,Revista Brasileira de Hematologia e Hemoterapia,,,,,https://www.journals.elsevier.com/revista-brasileira-de-hematologia-e-hemoterapia/,FALSE,,,,,https://www.wikidata.org/wiki/Q26842116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379-6787,Solar Cells,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96333748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873-5061,Stem cell research,,http://www.elsevier.com/journals/stem-cell-research/1873-5061/guide-for-authors,https://www.journals.elsevier.com/stem-cell-research/editorial-board,,https://www.journals.elsevier.com/stem-cell-research,FALSE,,,,,https://www.wikidata.org/wiki/Q15762171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044-579X,Seminars in cancer biology,,http://www.elsevier.com/journals/seminars-in-cancer-biology/1044-579x/guide-for-authors,https://www.journals.elsevier.com/seminars-in-cancer-biology/editorial-board,,https://www.journals.elsevier.com/seminars-in-cancer-biology,FALSE,,,,,https://www.wikidata.org/wiki/Q1908668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090-9443,Research in economics,,http://www.elsevier.com/journals/research-in-economics/1090-9443/guide-for-authors,https://www.journals.elsevier.com/research-in-economics/editorial-board,,https://www.journals.elsevier.com/research-in-economics,FALSE,,,,,https://www.wikidata.org/wiki/Q15764870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590-2385,Matter,,https://www.cell.com/matter/author-resources,https://www.cell.com/matter/editors-and-staff,,https://www.cell.com/matter/home,FALSE,,,,https://twitter.com/matter_cp?lang=en,https://www.wikidata.org/wiki/Q96321062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361-2611,Evidence-based cardiovascular medicine,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27721034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359-6101,Cytokine & growth factor reviews,,http://www.elsevier.com/journals/cytokine-and-growth-factor-reviews/1359-6101/guide-for-authors,https://www.journals.elsevier.com/cytokine-and-growth-factor-reviews/editorial-board,,https://www.journals.elsevier.com/cytokine-and-growth-factor-reviews,FALSE,,,,,https://www.wikidata.org/wiki/Q15763303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383-5866,Separation and purification technology,,http://www.elsevier.com/journals/separation-and-purification-technology/1383-5866/guide-for-authors,https://www.journals.elsevier.com/separation-and-purification-technology/editorial-board,,https://www.journals.elsevier.com/separation-and-purification-technology,FALSE,,,,,https://www.wikidata.org/wiki/Q15760033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0278-6915,Food and chemical toxicology,,http://www.elsevier.com/journals/food-and-chemical-toxicology/0278-6915/guide-for-authors,https://www.journals.elsevier.com/food-and-chemical-toxicology/editorial-board,https://www.facebook.com/pages/Food-and-chemical-toxicology-an-international-journal-published-for-the-British-Industrial-Biological-Research-Association/419863971417494,https://www.journals.elsevier.com/food-and-chemical-toxicology,FALSE,,,,,https://www.wikidata.org/wiki/Q776926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0266-8920,Probabilistic engineering mechanics,,http://www.elsevier.com/journals/probabilistic-engineering-mechanics/0266-8920/guide-for-authors,https://www.journals.elsevier.com/probabilistic-engineering-mechanics/editorial-board,,https://www.journals.elsevier.com/probabilistic-engineering-mechanics,FALSE,,,,,https://www.wikidata.org/wiki/Q15764057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0257-5655,Gāoxióng yīxué Kéxué zázhì,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27711778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0301-6226,Livestock production science,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0399-1784,Oceanologica acta,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q15756665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0029-8018,Ocean engineering,,http://www.elsevier.com/journals/ocean-engineering/0029-8018/guide-for-authors,https://www.journals.elsevier.com/ocean-engineering/editorial-board,,https://www.journals.elsevier.com/ocean-engineering,FALSE,,,,,https://www.wikidata.org/wiki/Q26229359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590-1168,eTransportation,,http://www.elsevier.com/journals/etransportation/2590-1168/guide-for-authors,https://www.journals.elsevier.com/etransportation/editorial-board,,https://www.journals.elsevier.com/etransportation,FALSE,,,,,https://www.wikidata.org/wiki/Q96699931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134-282X,Revista de calidad asistencial,,,,,https://www.journals.elsevier.com/revista-de-calidad-asistencial,FALSE,,,,,https://www.wikidata.org/wiki/Q27722211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0093-061X,Government publications review,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27715876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0378-3782,Early human development,,http://www.elsevier.com/journals/early-human-development/0378-3782/guide-for-authors,https://www.journals.elsevier.com/early-human-development/editorial-board,,https://www.journals.elsevier.com/early-human-development,FALSE,,,,,https://www.wikidata.org/wiki/Q5326666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084-9521,Seminars in cell & developmental biology,,http://www.elsevier.com/journals/seminars-in-cell-and-developmental-biology/1084-9521/guide-for-authors,https://www.journals.elsevier.com/seminars-in-cell-and-developmental-biology/editorial-board,,https://www.journals.elsevier.com/seminars-in-cell-and-developmental-biology,FALSE,,,,,https://www.wikidata.org/wiki/Q56283277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288-3336,Encyclopédie médico-chirurgicale,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q93660540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0169-5002,Lung cancer,,http://www.elsevier.com/journals/lung-cancer/0169-5002/guide-for-authors,https://www.journals.elsevier.com/lung-cancer/editorial-board,,https://www.journals.elsevier.com/lung-cancer,FALSE,,,,,https://www.wikidata.org/wiki/Q641464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765-4629,Ethique & santé,,http://www.elsevier.com/journals/ethique-and-sante/1765-4629/guide-for-authors,https://www.journals.elsevier.com/ethique-and-sante/editorial-board,,https://www.journals.elsevier.com/ethique-and-sante,FALSE,,,,,https://www.wikidata.org/wiki/Q63882906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0929-8266,European journal of ultrasound,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27714331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0140-3664,Computer communications,,http://www.elsevier.com/journals/computer-communications/0140-3664/guide-for-authors,https://www.journals.elsevier.com/computer-communications/editorial-board,,https://www.journals.elsevier.com/computer-communications,FALSE,,,,https://twitter.com/comcom_journal,https://www.wikidata.org/wiki/Q2052319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0091-3057,"Pharmacology, biochemistry and behavior",,http://www.elsevier.com/journals/pharmacology-biochemistry-and-behavior/0091-3057/guide-for-authors,https://www.journals.elsevier.com/pharmacology-biochemistry-and-behavior/editorial-board,,https://www.journals.elsevier.com/pharmacology-biochemistry-and-behavior,FALSE,,,,,https://www.wikidata.org/wiki/Q15716554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0166-4328,Behavioural brain research,,http://www.elsevier.com/journals/behavioural-brain-research/0166-4328/guide-for-authors,https://www.journals.elsevier.com/behavioural-brain-research/editorial-board,,https://www.journals.elsevier.com/behavioural-brain-research,FALSE,,,,,https://www.wikidata.org/wiki/Q3619047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214-4269,Molecular genetics and metabolism reports,,http://www.elsevier.com/journals/molecular-genetics-and-metabolism-reports/2214-4269/guide-for-authors,https://www.journals.elsevier.com/molecular-genetics-and-metabolism-reports/editorial-board,,https://www.journals.elsevier.com/molecular-genetics-and-metabolism-reports,FALSE,,,,,https://www.wikidata.org/wiki/Q27725363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0090-4295,Urology,,http://www.elsevier.com/journals/urology/0090-4295/guide-for-authors,https://www.journals.elsevier.com/urology/editorial-board,,https://www.journals.elsevier.com/urology,FALSE,,,,https://twitter.com/urogoldjournal?lang=en,https://www.wikidata.org/wiki/Q7900884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672-2930,Journal of otology,,http://www.elsevier.com/journals/journal-of-otology/1672-2930/guide-for-authors,https://www.journals.elsevier.com/journal-of-otology/editorial-board,,https://www.journals.elsevier.com/journal-of-otology,FALSE,,,,,https://www.wikidata.org/wiki/Q27723006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0367-1801,Flora oder Allgemeine botanische Zeitung,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q82449957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211-0801,"EMC tecniche chirurgiche, chirurgica orthopedica",,,,,https://www.journals.elsevier.com/emc-tecniche-chirurgiche-chirurgia-ortopedica,FALSE,,,,,https://www.wikidata.org/wiki/Q96698061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0013-7952,Engineering geology,,http://www.elsevier.com/journals/engineering-geology/0013-7952/guide-for-authors,https://www.journals.elsevier.com/engineering-geology/editorial-board,,https://www.journals.elsevier.com/engineering-geology,FALSE,,,,,https://www.wikidata.org/wiki/Q5377839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762-5858,EMC-Toxicologie pathologie,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96325504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095-0397,Clinical positron imaging,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056-4993,Child and adolescent psychiatric clinics of North America,,http://www.elsevier.com/journals/child-and-adolescent-psychiatric-clinics-of-north-america/1056-4993/guide-for-authors,https://www.journals.elsevier.com/child-and-adolescent-psychiatric-clinics-of-north-america/editorial-board,,https://www.journals.elsevier.com/child-and-adolescent-psychiatric-clinics-of-north-america,FALSE,,,,,https://www.wikidata.org/wiki/Q15749262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521-6616,Clinical immunology,,http://www.elsevier.com/journals/clinical-immunology/1521-6616/guide-for-authors,https://www.journals.elsevier.com/clinical-immunology/editorial-board,,https://www.journals.elsevier.com/clinical-immunology,FALSE,,,,,https://www.wikidata.org/wiki/Q15752921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741-8364,Drug discovery today,,http://www.elsevier.com/journals/drug-discovery-today/1359-6446/guide-for-authors,https://www.journals.elsevier.com/drug-discovery-today/editorial-board,https://www.facebook.com/profile.php?id=113760231967525,https://www.journals.elsevier.com/drug-discovery-today,FALSE,,,,,https://www.wikidata.org/wiki/Q3040085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045-9769,Cell regeneration,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27725958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0030-4018,Optics communications,,http://www.elsevier.com/journals/optics-communications/0030-4018/guide-for-authors,https://www.journals.elsevier.com/optics-communications/editorial-board,,https://www.journals.elsevier.com/optics-communications,FALSE,,,,,https://www.wikidata.org/wiki/Q7098916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0393-9960,Prevenzione & assistenza dentale,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27712687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0002-9394,American journal of ophthalmology,,http://www.elsevier.com/journals/american-journal-of-ophthalmology/0002-9394/guide-for-authors,https://www.journals.elsevier.com/american-journal-of-ophthalmology/editorial-board,https://www.facebook.com/AmJOphthalmol/,https://www.journals.elsevier.com/american-journal-of-ophthalmology,FALSE,https://www.linkedin.com/company/american-journal-of-ophthalmology,,,https://twitter.com/ajophthalmology,https://www.wikidata.org/wiki/Q4744258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0169-8141,International journal of industrial ergonomics,,http://www.elsevier.com/journals/international-journal-of-industrial-ergonomics/0169-8141/guide-for-authors,https://www.journals.elsevier.com/international-journal-of-industrial-ergonomics/editorial-board,,https://www.journals.elsevier.com/international-journal-of-industrial-ergonomics,FALSE,,,,,https://www.wikidata.org/wiki/Q15760098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0003-6870,Applied Ergonomics,,http://www.elsevier.com/journals/applied-ergonomics/0003-6870/guide-for-authors,https://www.journals.elsevier.com/applied-ergonomics/editorial-board,,https://www.journals.elsevier.com/applied-ergonomics,FALSE,,,,,https://www.wikidata.org/wiki/Q15764756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405-9854,Ecological genetics and genomics,,http://www.elsevier.com/journals/ecological-genetics-and-genomics/2405-9854/guide-for-authors,https://www.journals.elsevier.com/ecological-genetics-and-genomics/editorial-board,,https://www.journals.elsevier.com/ecological-genetics-and-genomics,FALSE,,,,,https://www.wikidata.org/wiki/Q63882891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0764-4469,Comptes rendus de l'Académie des sciences,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q2667573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0079-6611,Progress in oceanography,,http://www.elsevier.com/journals/progress-in-oceanography/0079-6611/guide-for-authors,https://www.journals.elsevier.com/progress-in-oceanography/editorial-board,,https://www.journals.elsevier.com/progress-in-oceanography,FALSE,,,,,https://www.wikidata.org/wiki/Q15763795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022-460X,Journal of sound and vibration,,http://www.elsevier.com/journals/journal-of-sound-and-vibration/0022-460x/guide-for-authors,https://www.journals.elsevier.com/journal-of-sound-and-vibration/editorial-board,,https://www.journals.elsevier.com/journal-of-sound-and-vibration,FALSE,,,,,https://www.wikidata.org/wiki/Q6295948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008-1275,Chinese Journal of Traumatology,,http://www.elsevier.com/journals/chinese-journal-of-traumatology/1008-1275/guide-for-authors,https://www.journals.elsevier.com/chinese-journal-of-traumatology/editorial-board,,https://www.journals.elsevier.com/chinese-journal-of-traumatology,FALSE,,,,,https://www.wikidata.org/wiki/Q27020358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212-8328,Pediatric infectious disease,,,,https://www.facebook.com/PIDJournal/,,FALSE,,,,,https://www.wikidata.org/wiki/Q27712644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087-1845,Fungal genetics and biology,,http://www.elsevier.com/journals/fungal-genetics-and-biology/1087-1845/guide-for-authors,https://www.journals.elsevier.com/fungal-genetics-and-biology/editorial-board,,https://www.journals.elsevier.com/fungal-genetics-and-biology,FALSE,,,,,https://www.wikidata.org/wiki/Q5509162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0338-9898,Revue française des laboratoires,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96332245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0515-3700,Actualités pharmaceutiques,,http://www.elsevier.com/journals/actualites-pharmaceutiques/0515-3700/guide-for-authors,https://www.journals.elsevier.com/actualites-pharmaceutiques/editorial-board,,https://www.journals.elsevier.com/actualites-pharmaceutiques,FALSE,,,,,https://www.wikidata.org/wiki/Q15745561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052-3057,Journal of stroke and cerebrovascular diseases,,http://www.elsevier.com/journals/journal-of-stroke-and-cerebrovascular-diseases/1052-3057/guide-for-authors,https://www.journals.elsevier.com/journal-of-stroke-and-cerebrovascular-diseases/editorial-board,,https://www.journals.elsevier.com/journal-of-stroke-and-cerebrovascular-diseases,FALSE,,,,https://twitter.com/jscvd2?lang=en,https://www.wikidata.org/wiki/Q15762579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666-142X,International journal of nursing studies advances,,http://www.elsevier.com/journals/international-journal-of-nursing-studies-advances/2666-142x/guide-for-authors,https://www.journals.elsevier.com/international-journal-of-nursing-studies-advances/editorial-board,,https://www.journals.elsevier.com/international-journal-of-nursing-studies-advances,FALSE,,,,,https://www.wikidata.org/wiki/Q96714303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213-4344,PharmaNutrition,,http://www.elsevier.com/journals/pharmanutrition/2213-4344/guide-for-authors,https://www.journals.elsevier.com/pharmanutrition/editorial-board,,https://www.journals.elsevier.com/pharmanutrition,FALSE,,,,https://twitter.com/pharmanutrition,https://www.wikidata.org/wiki/Q27724686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0166-6851,Molecular and biochemical parasitology,,http://www.elsevier.com/journals/molecular-and-biochemical-parasitology/0166-6851/guide-for-authors,https://www.journals.elsevier.com/molecular-and-biochemical-parasitology/editorial-board,,https://www.journals.elsevier.com/molecular-and-biochemical-parasitology,FALSE,,,,,https://www.wikidata.org/wiki/Q15752756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467-0895,International journal of accounting information systems,,http://www.elsevier.com/journals/international-journal-of-accounting-information-systems/1467-0895/guide-for-authors,https://www.journals.elsevier.com/international-journal-of-accounting-information-systems/editorial-board,,https://www.journals.elsevier.com/international-journal-of-accounting-information-systems,FALSE,,,,,https://www.wikidata.org/wiki/Q15763322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352-8478,Journal of materiomics,,http://www.elsevier.com/journals/journal-of-materiomics/2352-8478/guide-for-authors,https://www.journals.elsevier.com/journal-of-materiomics/editorial-board,,https://www.journals.elsevier.com/journal-of-materiomics,FALSE,,,,,https://www.wikidata.org/wiki/Q50811896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0735-0651,Gene analysis techniques,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27711129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0098-3004,Computers & geosciences,,http://www.elsevier.com/journals/computers-and-geosciences/0098-3004/guide-for-authors,https://www.journals.elsevier.com/computers-and-geosciences/editorial-board,,https://www.journals.elsevier.com/computers-and-geosciences,FALSE,,,,,https://www.wikidata.org/wiki/Q15766074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
