issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page,linkedin_url,society_organization_1,society_organization_2,society_organization_link_1,society_organization_link_2,society_organization_3,society_organization_link_3,twitter_url,wikidata_url
0953-5314,Economic systems research,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cesr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cesr20,,https://www.tandfonline.com/toc/cesr20/current,,International Input-Output Association (IIOA),,http://www.iioa.org/,,,,,https://www.wikidata.org/wiki/Q15759254
1051-7235,Toxicology methods,,,,,https://www.tandfonline.com/toc/itxm19/current,,,,,,,,,https://www.wikidata.org/wiki/Q24056165
1097-1475,The Chinese economy,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=mces20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=mces20,,https://www.tandfonline.com/toc/mces20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15764424
1854-8377,Javnost,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rjav20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rjav20,,https://www.tandfonline.com/toc/rjav20/current,,European Institute for Communication and Culture (Euricom),,http://euricom.si/,,,,,https://www.wikidata.org/wiki/Q15756210
1392-1843,Vilniaus technikos universiteto mokslo darbai. Geodezijos darbai,,,,,,,,,,,,,,
1478-0038,Cultural and social history,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rfcs20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rfcs20,,https://www.tandfonline.com/toc/rfcs20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15754888
0963-8199,The journal of international trade & economic development,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rjte20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rjte20,,https://www.tandfonline.com/toc/rjte20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15763454
2165-0020,"Urban, planning and transport research",,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rupt20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rupt20,,https://www.tandfonline.com/toc/rupt20/current,,,,,,,,,https://www.wikidata.org/wiki/Q27725611
0099-4480,Journal of the Illuminating Engineering Society,,,,,,,,,,,,,,
1529-4145,Neuro-psychoanalysis,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15755633
0036-6579,School health review,,,,,https://www.tandfonline.com/toc/ujhe17/current,,,,,,,,,https://www.wikidata.org/wiki/Q27713390
0967-2559,International journal of philosophical studies,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=riph20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=riph20,,https://www.tandfonline.com/toc/riph20/current,,,,,,,,,https://www.wikidata.org/wiki/Q6051540
0161-956X,Peabody journal of education,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=hpje20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=hpje20,https://it-it.facebook.com/VandyPJE,https://www.tandfonline.com/toc/hpje20/current,,Peabody College of Vanderbilt University,,https://peabody.vanderbilt.edu/,,,,https://twitter.com/vandypje?lang=en,https://www.wikidata.org/wiki/Q15755195
1303-2917,Anatolia an international journal of tourism and hospitality,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rana20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rana20,,https://www.tandfonline.com/toc/rana20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15758580
0022-0973,The Journal of experimental education,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=vjxe20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=vjxe20,,https://www.tandfonline.com/toc/vjxe20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15759329
0954-4127,Total quality management,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q381001
0938-6491,Japanstudien,,,,,https://www.tandfonline.com/toc/rcoj19/current,,,,,,,,,https://www.wikidata.org/wiki/Q15764868
0275-7257,Remote sensing reviews,,,,,https://www.tandfonline.com/toc/grsr20/current,,,,,,,,,
0258-0144,Die Suid-Afrikaanse tydskrif vir sosiologie,South African Journal of Sociology,,,,https://www.tandfonline.com/toc/rssr18/current,,,,,,,,,https://www.wikidata.org/wiki/Q27718507
1744-6546,Applied financial economics letters,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rafl20,,,https://www.tandfonline.com/toc/rafl20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15762468
1468-2761,Studies in theatre and performance,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rstp20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rstp20,,https://www.tandfonline.com/toc/rstp20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15767513
1064-1734,Journal of current issues and research in advertising,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ujci20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ujci20,,https://www.tandfonline.com/toc/ujci20/current,,American Academy of Advertising (AAA),,http://www.aaasite.org/,,,,,https://www.wikidata.org/wiki/Q63871692
2693-9169,Journal of statistics and data science education,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ujse21,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ujse21,,https://www.tandfonline.com/toc/UJSE/current/,,American Statistical Association,,http://amstat.org/,,,,https://twitter.com/jstated,
0020-7411,International journal of mental health,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=mimh20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=mimh20,,https://www.tandfonline.com/toc/mimh20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15761880
1356-9082,International journal of psychotherapy,,,,,https://www.tandfonline.com/toc/cijp20/current,,,,,,,,,https://www.wikidata.org/wiki/Q96324750
2469-2921,Feminist modernist studies,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rfmd20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rfmd20,,https://www.tandfonline.com/toc/rfmd20/current,,,,,,,,,https://www.wikidata.org/wiki/Q63871639
1353-0194,British journal of Middle Eastern studies,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cbjm20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cbjm20,,https://www.tandfonline.com/toc/cbjm20/current,,British Society for Middle Eastern Studies (BRISMES),,http://www.brismes.ac.uk/,,,,,https://www.wikidata.org/wiki/Q15761724
1040-8398,Critical reviews in food science and nutrition,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=bfsn20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=bfsn20,,https://www.tandfonline.com/toc/bfsn20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15716669
1751-4517,Photography & culture,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rfpc20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rfpc20,,https://www.tandfonline.com/toc/rfpc20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15764329
0732-9113,Journal of legal pluralism and unofficial law,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rjlp20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rjlp20,,https://www.tandfonline.com/toc/rjlp20/current,,Commission on Legal Pluralism,,http://www.commission-on-legal-pluralism.com/,,,,,https://www.wikidata.org/wiki/Q6295437
1755-0874,Plant ecology & diversity,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tped20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tped20,,https://www.tandfonline.com/toc/tped20/current,,Botanical Society of Scotland,,http://www.botanical-society-scotland.org.uk/,,,,,https://www.wikidata.org/wiki/Q15817228
1524-0754,NHSA dialog,,,,,https://www.tandfonline.com/toc/hnhd20/current,,National Head Start Association,,http://www.nhsa.org/,,,,,
1055-0887,Journal of addictive diseases,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wjad20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wjad20,https://www.facebook.com/JAD.AOAAM,https://www.tandfonline.com/toc/wjad20/current,,American Osteopathic Academy of Addiction Medicine,,http://www.aoaam.org/,,,,https://twitter.com/jad_aoaam?lang=en,https://www.wikidata.org/wiki/Q15766326
1937-3260,The IES journal,,,,,,,,,,,,,,
1942-0676,Journal of social entrepreneurship,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rjse20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rjse20,,https://www.tandfonline.com/toc/rjse20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15814254
1478-9450,Expert review of proteomics,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ieru20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ieru20,,https://www.tandfonline.com/toc/ieru20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15749465
1740-8989,Physical education and sport pedagogy,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cpes20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cpes20,,https://www.tandfonline.com/toc/cpes20/current,,Association for Physical Education,,https://www.afpe.org.uk/physical-education/,,,,https://twitter.com/sport_pedagogy,https://www.wikidata.org/wiki/Q15765205
1740-0287,New review of bioethics,,,,,https://www.tandfonline.com/toc/cnrb20/current,,,,,,,,,https://www.wikidata.org/wiki/Q27720952
1061-9127,Nuclear physics news,,,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=gnpn20,,https://www.tandfonline.com/toc/gnpn20/current,,Nuclear Physics European Collaboration Committee NuPECC,,http://www.nupecc.org/,,,,,https://www.wikidata.org/wiki/Q7067985
0094-8705,Journal of the philosophy of sport,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rjps20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rjps20,,https://www.tandfonline.com/toc/rjps20/current,,International Association for the Philosophy of Sport,,International Association for the Philosophy of Sport,,,,,https://www.wikidata.org/wiki/Q15767685
1743-2200,Material religion,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rfmr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rfmr20,,https://www.tandfonline.com/toc/rfmr20/current,,,,,,,,,https://www.wikidata.org/wiki/Q55622418
1091-0344,Machining science and technology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=lmst20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=lmst20,,https://www.tandfonline.com/toc/lmst20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15767359
1616-8666,Fuzzy information and engineering,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tfie20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tfie20,,https://www.tandfonline.com/toc/tfie20/current,,,,,,,,,https://www.wikidata.org/wiki/Q50520730
1354-8506,"Psychology, health & medicine",,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cphm20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cphm20,,https://www.tandfonline.com/toc/cphm20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15755813
1548-1689,Journal of vegetable science,,,,,,,,,,,,,,
1532-6349,Stochastic models,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=lstm20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=lstm20,,https://www.tandfonline.com/toc/lstm20/current,,Institute for Operations Research and the Management Sciences,,http://www.informs.org/,,,,,https://www.wikidata.org/wiki/Q7617807
0737-0652,Journal of energetic materials,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=uegm20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=uegm20,,https://www.tandfonline.com/toc/uegm20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15816591
2325-6257,Dapim,Dapim: Studies on the Holocaust,,,https://www.facebook.com/JHRhaifa/,https://www.tandfonline.com/toc/rdap20/current,,,,,,,,https://twitter.com/jhr_haifa?lang=en,https://www.wikidata.org/wiki/Q63871621
1744-9057,Ethnopolitics,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=reno20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=reno20,https://www.facebook.com/Ethnopolitics/,https://www.tandfonline.com/toc/reno20/current,,,,,,,,https://twitter.com/ethnopolitics?lang=en,https://www.wikidata.org/wiki/Q5404391
0004-9530,Australian journal of psychology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=raup20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=raup20,,https://www.tandfonline.com/toc/raup20/current,,Australian Psychological Society,,https://www.psychology.org.au/,,,,,https://www.wikidata.org/wiki/Q15765694
2000-5121,Nano reviews,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27723894
2325-7962,Archives and records,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cjsa21,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cjsa21,,https://www.tandfonline.com/toc/cjsa21/current,,Archives and Records Association,,http://www.archives.org.uk/,,,,,https://www.wikidata.org/wiki/Q29043967
1545-9624,Journal of occupational and environmental hygiene,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=uoeh20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=uoeh20,https://m.facebook.com/watch/1812956272334258/,https://www.tandfonline.com/toc/uoeh20/current,,AIHA,ACGIH,www.aiha.org,www.acgih.org,,,https://twitter.com/joeh_eds?lang=en,https://www.wikidata.org/wiki/Q15758376
